Designer_ID,Year,Niche_Width,Resource_Volume,Total_Overlap,Mean_Overlap,Competitor_Count,Value_Potential,Total_Revenue,Log_Value
B827527,2020,4.991943045234411,1.0,178.89520637851558,0.0139435079016769,188,8499.999991499999,8500.0,9.047939081617477
B827530,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,3989.9999960099994,3990.0,8.291797104048984
B827532,2020,2.302585092994045,1.0,71.22580661353484,0.005551504802302,230,9499.999990499999,9500.0,9.159152334206855
B827538,2020,4.709260746468254,1.0,352.4912210626462,0.0274739844943605,362,7899.999992099999,7900.0,8.97474461172286
B827547,2020,4.991943045234411,1.0,178.89520637851558,0.0139435079016769,188,3199.9999967999997,3200.0,8.071218538970175
B827549,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,19999.999979999997,20000.0,9.90353755028622
B827550,2020,3.9889840465642767,0.9999999999999998,143.6104488943879,0.0111933319481206,146,39999.999959999994,40000.0,10.596659731783603
B827552,2020,5.844101597163609,1.0000000000000002,283.58079649463525,0.022102945946581,303,14999.999984999999,15000.0,9.615872143528957
B827555,2020,3.332204510175204,1.0,205.45042952954043,0.0160132836733858,206,7499.999992499999,7500.0,8.92279162296977
B827558,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,15499.999984499998,15500.0,9.648659815955359
B827561,2020,2.302585092994045,1.0,71.22580661353484,0.005551504802302,230,8499.999991499999,8500.0,9.047939081617477
B827574,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,4999.999994999999,5000.0,8.517393170419103
B827578,2020,4.991943045234411,1.0,178.89520637851558,0.0139435079016769,188,5299.9999947,5300.0,8.575650759987994
B827582,2020,3.332204510175204,1.0,205.45042952954043,0.0160132836733858,206,7599.999992399999,7600.0,8.936035095566172
B827583,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,19999.999979999997,20000.0,9.90353755028622
B827584,2020,4.991943045234411,1.0,178.89520637851558,0.0139435079016769,188,4099.9999959,4100.0,8.318986124392303
B827587,2020,7.02158957455431,1.0000000000000002,1783.4318062842765,0.1390048173253527,3623,6999.999992999999,7000.0,8.853808273977341
B827588,2020,5.735839011403865,1.0000000000000002,1500.8051485870556,0.1169762391728024,3235,4999.999994999999,5000.0,8.517393170419103
B827590,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,39999.999959999994,40000.0,10.596659731783603
B827593,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,29999.999969999997,30000.0,10.308985992422116
B827609,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,39999.999959999994,40000.0,10.596659731783603
B827610,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,15879.999984119999,15880.0,9.67287870411071
B827611,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,19999.999979999997,20000.0,9.90353755028622
B827612,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,15579.99998442,15580.0,9.653807501217418
B827616,2020,7.02158957455431,1.0000000000000002,1783.4318062842765,0.1390048173253527,3623,3899.9999961,3900.0,8.268988208506913
B827622,2020,4.391580645676594,0.9999999999999998,78.14645502585404,0.0060909162140182,82,8999.999990999999,9000.0,9.105090960257197
B827627,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,11999.999988,12000.0,9.392745257631525
B827639,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,9577.999990421999,9578.0,9.167328480382995
B827641,2020,5.751785690654641,1.0,1199.4965597213632,0.0934915479128108,3333,4999.999994999999,5000.0,8.517393170419103
B827642,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,16998.999983001,16999.0,9.740968622038412
B827644,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,34998.999965001,34999.0,10.46310333947158
B827660,2020,5.237901375995241,1.0,96.9826491898008,0.0075590529376306,162,400.999999599,401.0,5.996452087621509
B827667,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,76999.999923,77000.0,11.251573686764491
B827668,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,72999.999927,73000.0,11.198228417666854
B827689,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,9899.9999901,9900.0,9.200391040122616
B827705,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B827706,2020,7.02158957455431,1.0000000000000002,1783.4318062842765,0.1390048173253527,3623,99.99999989999999,100.0,4.61512051585116
B827707,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B827708,2020,5.322764825275037,1.0000000000000002,185.85752113235333,0.0144861668848287,212,99.99999989999999,100.0,4.61512051585116
B827710,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B827712,2020,3.610917912644224,0.9999999999999998,47.26222331867455,0.0036837274605358,48,99.99999989999999,100.0,4.61512051585116
B827713,2020,3.610917912644224,0.9999999999999998,47.26222331867455,0.0036837274605358,48,99.99999989999999,100.0,4.61512051585116
B827715,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B827716,2020,7.02158957455431,1.0000000000000002,1783.4318062842765,0.1390048173253527,3623,99.99999989999999,100.0,4.61512051585116
B827717,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B827718,2020,5.322764825275037,1.0000000000000002,185.85752113235333,0.0144861668848287,212,99.99999989999999,100.0,4.61512051585116
B827719,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B827720,2020,3.610917912644224,0.9999999999999998,47.26222331867455,0.0036837274605358,48,99.99999989999999,100.0,4.61512051585116
B827721,2020,5.56341790168071,1.0,773.7002025070502,0.0603039908423265,2836,99.99999989999999,100.0,4.61512051585116
B827722,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B827723,2020,7.02158957455431,1.0000000000000002,1783.4318062842765,0.1390048173253527,3623,99.99999989999999,100.0,4.61512051585116
B827725,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B827726,2020,5.322764825275037,1.0000000000000002,185.85752113235333,0.0144861668848287,212,99.99999989999999,100.0,4.61512051585116
B827728,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B827730,2020,7.02158957455431,1.0000000000000002,1783.4318062842765,0.1390048173253527,3623,99.99999989999999,100.0,4.61512051585116
B827743,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,14999.999984999999,15000.0,9.615872143528957
B827770,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,1199.9999988,1200.0,7.090909821080817
B827772,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,1399.9999985999998,1400.0,7.244941545337721
B827776,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,1599.9999983999999,1600.0,7.378383711997339
B827780,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,999.9999989999999,1000.0,6.9087547783162195
B827785,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B827794,2020,5.322764825275037,1.0000000000000002,185.85752113235333,0.0144861668848287,212,9899.9999901,9900.0,9.200391040122616
B827804,2020,2.5232109529528914,1.0,20.856318449415543,0.0016255899025265,21,42999.999957,43000.0,10.668978649219264
B827837,2020,2.5232109529528914,1.0,20.856318449415543,0.0016255899025265,21,6499.9999935,6500.0,8.779711289204622
B827869,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,49999.99995,50000.0,10.819798283210305
B827876,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,37999.999961999994,38000.0,10.545367753151769
B827879,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,19999.999979999997,20000.0,9.90353755028622
B827880,2020,5.735839011403865,1.0000000000000002,1500.8051485870556,0.1169762391728024,3235,8999.999990999999,9000.0,9.105090960257197
B827882,2020,5.735839011403865,1.0000000000000002,1500.8051485870556,0.1169762391728024,3235,39999.999959999994,40000.0,10.596659731783603
B827886,2020,5.735839011403865,1.0000000000000002,1500.8051485870556,0.1169762391728024,3235,49999.99995,50000.0,10.819798283210305
B827893,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,12099.999987899999,12100.0,9.401043371798135
B827896,2020,3.332204510175204,1.0,205.45042952954043,0.0160132836733858,206,4499.999995499999,4500.0,8.412054872293155
B827902,2020,5.735839011403865,1.0000000000000002,1500.8051485870556,0.1169762391728024,3235,9999.999989999998,10000.0,9.210440365976616
B827903,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,24999.999975,25000.0,10.126671102050398
B827905,2020,5.735839011403865,1.0000000000000002,1500.8051485870556,0.1169762391728024,3235,9999.999989999998,10000.0,9.210440365976616
B827908,2020,5.735839011403865,1.0000000000000002,1500.8051485870556,0.1169762391728024,3235,9999.999989999998,10000.0,9.210440365976616
B827911,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,34999.999964999995,35000.0,10.463131910491995
B827916,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,39999.999959999994,40000.0,10.596659731783603
B827918,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,9999.999989999998,10000.0,9.210440365976616
B827923,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,9999.999989999998,10000.0,9.210440365976616
B827933,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,38999.999960999994,39000.0,10.571342564808724
B827935,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,9999.999989999998,10000.0,9.210440365976616
B827940,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,29999.999969999997,30000.0,10.308985992422116
B827941,2020,4.991943045234411,1.0,178.89520637851558,0.0139435079016769,188,5299.9999947,5300.0,8.575650759987994
B827946,2020,2.302585092994045,1.0,71.22580661353484,0.005551504802302,230,6499.9999935,6500.0,8.779711289204622
B827950,2020,4.991943045234411,1.0,178.89520637851558,0.0139435079016769,188,2499.9999974999996,2500.0,7.824445929878019
B827958,2020,3.2580965380214826,1.0,70.07883348714766,0.0054621070527784,71,49998.999950000994,49999.0,10.819778283410303
B827959,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,19999.999979999997,20000.0,9.90353755028622
B827960,2020,3.9889840465642767,0.9999999999999998,143.6104488943879,0.0111933319481206,146,49998.999950000994,49999.0,10.819778283410303
B827962,2020,3.4657359027997265,1.0,32.81136249289656,0.0025573938030316,35,2999.999997,3000.0,8.0067008444407
B827979,2020,3.704662609685277,1.0,16.74608295684727,0.001305228601469,18,49998.999950000994,49999.0,10.819778283410303
B827980,2020,4.391580645676594,0.9999999999999998,78.14645502585404,0.0060909162140182,82,9999.999989999998,10000.0,9.210440365976616
B827985,2020,4.276011194452651,1.0,511.9527575086816,0.0399027870232799,2126,4499.999995499999,4500.0,8.412054872293155
B827986,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B827987,2020,4.354948668850739,0.9999999999999996,78.30410631581964,0.0061032039217318,83,199.99999979999998,200.0,5.303304907064051
B827997,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,43999.999956,44000.0,10.691967638914887
B827998,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,35999.999963999995,36000.0,10.491301993830257
B828006,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,29999.999969999997,30000.0,10.308985992422116
B828011,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,17999.999981999998,18000.0,9.79818258989076
B828016,2020,5.172621756091074,1.0,87.52630481840116,0.0068220034932502,154,49999.99995,50000.0,10.819798283210305
B828019,2020,5.172621756091074,1.0,87.52630481840116,0.0068220034932502,154,29999.999969999997,30000.0,10.308985992422116
B828020,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,47889.999952109996,47890.0,10.776682873304718
B828023,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,44664.999955335,44665.0,10.706967863780442
B828027,2020,3.4186975763916663,0.9999999999999996,115.28185681828074,0.0089853356834201,211,499.99999949999994,500.0,6.216606100086861
B828028,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,4999.999994999999,5000.0,8.517393170419103
B828034,2020,3.401197381662155,1.0,17.92934793312524,0.0013974550220674,19,9.99999999,10.0,2.3978952718892796
B828038,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,9.99999999,10.0,2.3978952718892796
B828069,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828080,2020,3.401197381662155,1.0,17.92934793312524,0.0013974550220674,19,1999.9999979999998,2000.0,7.601402333584233
B828084,2020,4.391580645676594,0.9999999999999998,78.14645502585404,0.0060909162140182,82,14999.999984999999,15000.0,9.615872143528957
B828089,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,4999.999994999999,5000.0,8.517393170419103
B828090,2020,3.588026698269348,1.0000000000000002,131.41271123946137,0.0102426119438395,134,69999.99992999999,70000.0,11.156264805643756
B828091,2020,3.588026698269348,1.0000000000000002,131.41271123946137,0.0102426119438395,134,69999.99992999999,70000.0,11.156264805643756
B828115,2020,5.844101597163609,1.0000000000000002,283.58079649463525,0.022102945946581,303,2399.9999976,2400.0,7.783640595221669
B828117,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828118,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B828119,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B828120,2020,3.610917912644224,0.9999999999999998,47.26222331867455,0.0036837274605358,48,99.99999989999999,100.0,4.61512051585116
B828121,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B828122,2020,3.610917912644224,0.9999999999999998,47.26222331867455,0.0036837274605358,48,99.99999989999999,100.0,4.61512051585116
B828123,2020,5.56341790168071,1.0,773.7002025070502,0.0603039908423265,2836,99.99999989999999,100.0,4.61512051585116
B828124,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828125,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B828126,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B828129,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828130,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B828131,2020,3.610917912644224,0.9999999999999998,47.26222331867455,0.0036837274605358,48,99.99999989999999,100.0,4.61512051585116
B828132,2020,3.610917912644224,0.9999999999999998,47.26222331867455,0.0036837274605358,48,99.99999989999999,100.0,4.61512051585116
B828133,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828134,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B828135,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B828136,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B828137,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B828138,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B828143,2020,5.322764825275037,1.0000000000000002,185.85752113235333,0.0144861668848287,212,1999.9999979999998,2000.0,7.601402333584233
B828144,2020,5.322764825275037,1.0000000000000002,185.85752113235333,0.0144861668848287,212,1999.9999979999998,2000.0,7.601402333584233
B828145,2020,7.02158957455431,1.0000000000000002,1783.4318062842765,0.1390048173253527,3623,1999.9999979999998,2000.0,7.601402333584233
B828146,2020,5.322764825275037,1.0000000000000002,185.85752113235333,0.0144861668848287,212,1999.9999979999998,2000.0,7.601402333584233
B828159,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,19999.999979999997,20000.0,9.90353755028622
B828177,2020,2.5232109529528914,1.0,20.856318449415543,0.0016255899025265,21,23999.999976,24000.0,10.08585077412876
B828185,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828186,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828188,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828190,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828192,2020,2.5649493574615363,0.9999999999999998,22.34311609972195,0.0017414743647483,24,1979.9999980199998,1980.0,7.591357045699056
B828199,2020,4.934912458098857,0.9999999999999998,117.71151923253088,0.009174709215318,126,1969.99999803,1970.0,7.586296306153227
B828229,2020,1.945910149055313,0.9999999999999998,7.452625632501283,0.0005808749518707,8,27499.999972499998,27500.0,10.221977645629922
B828280,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,24999.999975,25000.0,10.126671102050398
B828291,2020,3.4657359027997265,1.0,32.81136249289656,0.0025573938030316,35,4999.999994999999,5000.0,8.517393170419103
B828298,2020,4.767834848416856,0.9999999999999998,80.23351887110245,0.0062535868177008,90,909.99999909,910.0,6.814542896261056
B828299,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,799.9999991999999,800.0,6.6858609460696075
B828326,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,1979.9999980199998,1980.0,7.591357045699056
B828331,2020,2.871476118054867,0.9999999999999998,38.52705069212168,0.0030028878170009,39,1969.99999803,1970.0,7.586296306153227
B828342,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,29998.999970000998,29999.0,10.308952659644326
B828382,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,10499.999989499998,10500.0,9.259225768706088
B828413,2020,5.86367754158535,1.0000000000000002,657.2016300534599,0.0512238215162478,2260,4499.999995499999,4500.0,8.412054872293155
B828429,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828430,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B828431,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B828432,2020,3.610917912644224,0.9999999999999998,47.26222331867455,0.0036837274605358,48,99.99999989999999,100.0,4.61512051585116
B828434,2020,3.610917912644224,0.9999999999999998,47.26222331867455,0.0036837274605358,48,99.99999989999999,100.0,4.61512051585116
B828435,2020,3.610917912644224,0.9999999999999998,47.26222331867455,0.0036837274605358,48,99.99999989999999,100.0,4.61512051585116
B828436,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828437,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B828438,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B828439,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828441,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B828443,2020,3.610917912644224,0.9999999999999998,47.26222331867455,0.0036837274605358,48,99.99999989999999,100.0,4.61512051585116
B828444,2020,4.960172844167805,0.9999999999999998,24.91681247726221,0.0019420742382901,29,99.99999989999999,100.0,4.61512051585116
B828445,2020,7.649410384283863,1.0,2831.430742929261,0.2206882886149073,4027,99.99999989999999,100.0,4.61512051585116
B828446,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B828447,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B828448,2020,4.496627503348221,1.0,107.65614930383852,0.0083909703276569,114,99.99999989999999,100.0,4.61512051585116
B828449,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B828450,2020,4.33870391530342,1.0000000000000002,629.830147222578,0.0490904245691798,2200,99.99999989999999,100.0,4.61512051585116
B828453,2020,7.02158957455431,1.0000000000000002,1783.4318062842765,0.1390048173253527,3623,1499.9999985,1500.0,7.313886830634128
B828454,2020,5.322764825275037,1.0000000000000002,185.85752113235333,0.0144861668848287,212,1499.9999985,1500.0,7.313886830634128
B828455,2020,7.02158957455431,1.0000000000000002,1783.4318062842765,0.1390048173253527,3623,1499.9999985,1500.0,7.313886830634128
B828456,2020,7.02158957455431,1.0000000000000002,1783.4318062842765,0.1390048173253527,3623,1499.9999985,1500.0,7.313886830634128
B828457,2020,5.322764825275037,1.0000000000000002,185.85752113235333,0.0144861668848287,212,1999.9999979999998,2000.0,7.601402333584233
B828458,2020,5.322764825275037,1.0000000000000002,185.85752113235333,0.0144861668848287,212,1999.9999979999998,2000.0,7.601402333584233
B828459,2020,7.02158957455431,1.0000000000000002,1783.4318062842765,0.1390048173253527,3623,1499.9999985,1500.0,7.313886830634128
B828460,2020,5.322764825275037,1.0000000000000002,185.85752113235333,0.0144861668848287,212,2499.9999974999996,2500.0,7.824445929878019
B828465,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,69999.99992999999,70000.0,11.156264805643756
B828466,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,71299.9999287,71300.0,11.174665630549491
B828497,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,3499.9999964999997,3500.0,8.160803919954951
B828517,2020,2.5232109529528914,1.0,20.856318449415543,0.0016255899025265,21,46999.999953,47000.0,10.757924156061618
B828527,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,8699.9999913,8700.0,9.071193239566139
B828568,2020,4.648364923987593,0.9999999999999996,928.2422506155724,0.072349357023817,2850,1959.9999980399998,1960.0,7.581209825196856
B828569,2020,4.767834848416856,0.9999999999999998,80.23351887110245,0.0062535868177008,90,299.9999997,300.0,5.707110263752198
B828570,2020,6.419422121690803,1.0,2680.3772320618496,0.2089148271287489,3918,49999.99995,50000.0,10.819798283210305
B828571,2020,6.786879106067515,1.0,2314.454313998709,0.1803939449726195,3856,9999.999989999998,10000.0,9.210440365976616
